step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,type_encoded,balanceOrig_diff,balanceDest_diff,amount_to_oldbalanceOrg_ratio,amount_to_oldbalanceDest_ratio,is_zero_oldbalanceOrg,is_zero_newbalanceOrig,is_zero_oldbalanceDest,is_zero_newbalanceDest,is_merchant
19,161939.36,161939.36,0.0,628935.02,851972.34,1,1,161939.36,-223037.31999999995,1.0,0.25748186195769474,0,1,0,0,0
19,10000000.0,11900000.0,1861008.32,0.0,0.0,1,4,10038991.68,0.0,0.8403361344537815,0.0,0,0,1,1,0
19,10000000.0,10000000.0,0.0,504326.62,10300000.0,1,1,10000000.0,-9795673.38,1.0,19.828419923580476,0,1,0,0,0
19,1861008.32,1861008.32,0.0,0.0,0.0,1,4,1861008.32,0.0,1.0,0.0,0,1,1,1,0
19,1861008.32,1861008.32,0.0,0.0,1789942.62,1,1,1861008.32,-1789942.62,1.0,0.0,0,1,1,0,0
20,16614.82,16614.82,0.0,0.0,0.0,1,4,16614.82,0.0,1.0,0.0,0,1,1,1,0
20,16614.82,16614.82,0.0,904409.29,921024.11,1,1,16614.82,-16614.81999999995,1.0,0.018370908153762994,0,1,0,0,0
20,448025.06,448025.06,0.0,0.0,0.0,1,4,448025.06,0.0,1.0,0.0,0,1,1,1,0
20,448025.06,448025.06,0.0,71679.93,519704.99,1,1,448025.06,-448025.06,1.0,6.250355713238002,0,1,0,0,0
21,785323.0,785323.0,0.0,0.0,0.0,1,4,785323.0,0.0,1.0,0.0,0,1,1,1,0
21,785323.0,785323.0,0.0,803839.25,1720783.92,1,1,785323.0,-916944.6699999999,1.0,0.9769652327875256,0,1,0,0,0
21,158299.34,158299.34,0.0,0.0,0.0,1,4,158299.34,0.0,1.0,0.0,0,1,1,1,0
21,158299.34,158299.34,0.0,36152.54,271369.74,1,1,158299.34,-235217.19999999998,1.0,4.378650573376033,0,1,0,0,0
21,23292.3,0.0,0.0,392364.62,415656.92,1,1,0.0,-23292.29999999999,0.0,0.0593639151256808,1,1,0,0,0
22,346704.55,346704.55,0.0,0.0,0.0,1,4,346704.55,0.0,1.0,0.0,0,1,1,1,0
22,346704.55,346704.55,0.0,513994.79,860699.34,1,1,346704.55,-346704.55,1.0,0.6745293079721684,0,1,0,0,0
22,461509.86,461509.86,0.0,0.0,0.0,1,4,461509.86,0.0,1.0,0.0,0,1,1,1,0
22,461509.86,461509.86,0.0,302583.81,764093.67,1,1,461509.86,-461509.86000000004,1.0,1.52522985284639,0,1,0,0,0
22,37100.29,37100.29,0.0,0.0,0.0,1,4,37100.29,0.0,1.0,0.0,0,1,1,1,0
22,37100.29,37100.29,0.0,433212.41,470312.7,1,1,37100.29,-37100.29000000004,1.0,0.08563995200414504,0,1,0,0,0
22,235512.2,235512.2,0.0,0.0,0.0,1,4,235512.2,0.0,1.0,0.0,0,1,1,1,0
22,235512.2,235512.2,0.0,8490637.21,9272647.09,1,1,235512.2,-782009.879999999,1.0,0.02773787104254334,0,1,0,0,0
22,2068118.36,2068118.36,0.0,0.0,0.0,1,4,2068118.36,0.0,1.0,0.0,0,1,1,1,0
22,2068118.36,2068118.36,0.0,3054285.45,5122403.81,1,1,2068118.36,-2068118.3599999994,1.0,0.6771201951670889,0,1,0,0,0
22,74804.24,74804.24,0.0,0.0,0.0,1,4,74804.24,0.0,1.0,0.0,0,1,1,1,0
22,74804.24,74804.24,0.0,0.0,74804.24,1,1,74804.24,-74804.24,1.0,0.0,0,1,1,0,0
22,489767.32,489767.32,0.0,0.0,0.0,1,4,489767.32,0.0,1.0,0.0,0,1,1,1,0
22,489767.32,489767.32,0.0,0.0,489767.32,1,1,489767.32,-489767.32,1.0,0.0,0,1,1,0,0
22,379878.0,379878.0,0.0,0.0,0.0,1,4,379878.0,0.0,1.0,0.0,0,1,1,1,0
22,379878.0,379878.0,0.0,1301414.19,1681292.19,1,1,379878.0,-379878.0,1.0,0.2918963101209155,0,1,0,0,0
22,89571.46,4505.6,0.0,1929428.01,2018999.47,1,1,4505.6,-89571.45999999996,19.880029296875,0.04642384143682044,0,1,0,0,0
22,1258956.71,1258956.71,0.0,0.0,0.0,1,4,1258956.71,0.0,1.0,0.0,0,1,1,1,0
22,1258956.71,1258956.71,0.0,4736010.72,5994967.43,1,1,1258956.71,-1258956.71,1.0,0.2658264063219857,0,1,0,0,0
22,77773.14,77773.14,0.0,0.0,0.0,1,4,77773.14,0.0,1.0,0.0,0,1,1,1,0
22,77773.14,77773.14,0.0,1853403.61,1931176.75,1,1,77773.14,-77773.1399999999,1.0,0.04196233328799872,0,1,0,0,0
22,239646.72,239646.72,0.0,0.0,0.0,1,4,239646.72,0.0,1.0,0.0,0,1,1,1,0
22,239646.72,239646.72,0.0,2208970.26,2448616.98,1,1,239646.72,-239646.7200000002,1.0,0.1084879793718907,0,1,0,0,0
23,146127.1,146127.1,0.0,0.0,0.0,1,4,146127.1,0.0,1.0,0.0,0,1,1,1,0
23,146127.1,146127.1,0.0,177874.39,324001.49,1,1,146127.1,-146127.09999999998,1.0,0.8215184884119631,0,1,0,0,0
24,291305.98,291305.98,0.0,0.0,0.0,1,4,291305.98,0.0,1.0,0.0,0,1,1,1,0
24,291305.98,291305.98,0.0,954554.82,1247963.68,1,1,291305.98,-293408.86,1.0,0.305174699133571,0,1,0,0,0
24,986876.27,986876.27,0.0,0.0,0.0,1,4,986876.27,0.0,1.0,0.0,0,1,1,1,0
24,986876.27,986876.27,0.0,57853.96,1044730.24,1,1,986876.27,-986876.28,1.0,17.0580591198943,0,1,0,0,0
24,6844.73,6844.73,0.0,0.0,0.0,1,4,6844.73,0.0,1.0,0.0,0,1,1,1,0
24,6844.73,6844.73,0.0,264100.7,270945.42,1,1,6844.73,-6844.719999999972,1.0,0.025917121764539055,0,1,0,0,0
25,8383.17,8383.17,0.0,0.0,0.0,1,4,8383.17,0.0,1.0,0.0,0,1,1,1,0
25,8383.17,8383.17,0.0,6577262.64,6585645.81,1,1,8383.17,-8383.169999999925,1.0,0.00127456822980084,0,1,0,0,0
25,781953.11,781953.11,0.0,0.0,0.0,1,4,781953.11,0.0,1.0,0.0,0,1,1,1,0
25,781953.11,781953.11,0.0,0.0,781953.11,1,1,781953.11,-781953.11,1.0,0.0,0,1,1,0,0
25,217231.0,217231.0,0.0,0.0,0.0,1,4,217231.0,0.0,1.0,0.0,0,1,1,1,0
25,217231.0,217231.0,0.0,7236671.1,7453902.1,1,1,217231.0,-217231.0,1.0,0.0300180838673185,0,1,0,0,0
25,44829.81,44829.81,0.0,0.0,0.0,1,4,44829.81,0.0,1.0,0.0,0,1,1,1,0
25,44829.81,44829.81,0.0,301552.31,346382.12,1,1,44829.81,-44829.81,1.0,0.14866346074417403,0,1,0,0,0
25,296333.54,296333.54,0.0,0.0,0.0,1,4,296333.54,0.0,1.0,0.0,0,1,1,1,0
25,296333.54,296333.54,0.0,3355664.68,3651998.22,1,1,296333.54,-296333.54000000004,1.0,0.08830844803003379,0,1,0,0,0
25,18126.95,18126.95,0.0,0.0,0.0,1,4,18126.95,0.0,1.0,0.0,0,1,1,1,0
25,18126.95,18126.95,0.0,0.0,18126.95,1,1,18126.95,-18126.95,1.0,0.0,0,1,1,0,0
25,249159.26,249159.26,0.0,0.0,0.0,1,4,249159.26,0.0,1.0,0.0,0,1,1,1,0
25,249159.26,249159.26,0.0,285997.41,535156.67,1,1,249159.26,-249159.26000000007,1.0,0.8711941132613754,0,1,0,0,0
25,1698263.69,1698263.69,0.0,0.0,0.0,1,4,1698263.69,0.0,1.0,0.0,0,1,1,1,0
25,1698263.69,1698263.69,0.0,0.0,1698263.69,1,1,1698263.69,-1698263.69,1.0,0.0,0,1,1,0,0
25,802382.45,802382.45,0.0,0.0,0.0,1,4,802382.45,0.0,1.0,0.0,0,1,1,1,0
25,802382.45,802382.45,0.0,0.0,802382.45,1,1,802382.45,-802382.45,1.0,0.0,0,1,1,0,0
26,37065.55,37065.55,0.0,0.0,0.0,1,4,37065.55,0.0,1.0,0.0,0,1,1,1,0
26,37065.55,37065.55,0.0,1396327.66,1433393.21,1,1,37065.55,-37065.55000000005,1.0,0.026545023107255504,0,1,0,0,0
26,369186.87,369186.87,0.0,0.0,0.0,1,4,369186.87,0.0,1.0,0.0,0,1,1,1,0
26,369186.87,369186.87,0.0,36224.11,405410.97,1,1,369186.87,-369186.86,1.0,10.191744393444035,0,1,0,0,0
26,78741.64,78741.64,0.0,0.0,0.0,1,4,78741.64,0.0,1.0,0.0,0,1,1,1,0
26,78741.64,78741.64,0.0,48628.52,127370.16,1,1,78741.64,-78741.64000000001,1.0,1.6192481284645308,0,1,0,0,0
26,1646181.09,1646181.09,0.0,0.0,0.0,1,4,1646181.09,0.0,1.0,0.0,0,1,1,1,0
26,1646181.09,1646181.09,0.0,220025.2,1866206.29,1,1,1646181.09,-1646181.09,1.0,7.481784313796783,0,1,0,0,0
26,331829.94,331829.94,0.0,0.0,0.0,1,4,331829.94,0.0,1.0,0.0,0,1,1,1,0
26,331829.94,331829.94,0.0,792855.99,1124685.94,1,1,331829.94,-331829.94999999995,1.0,0.418524857206414,0,1,0,0,0
26,1027152.36,1027152.36,0.0,0.0,0.0,1,4,1027152.36,0.0,1.0,0.0,0,1,1,1,0
26,1027152.36,1027152.36,0.0,519428.56,1546580.92,1,1,1027152.36,-1027152.3599999999,1.0,1.977466083112565,0,1,0,0,0
27,494244.61,494244.61,0.0,0.0,0.0,1,4,494244.61,0.0,1.0,0.0,0,1,1,1,0
27,494244.61,494244.61,0.0,653451.43,1147696.03,1,1,494244.61,-494244.6,1.0,0.7563601322289554,0,1,0,0,0
27,329937.88,329937.88,0.0,0.0,0.0,1,4,329937.88,0.0,1.0,0.0,0,1,1,1,0
27,329937.88,329937.88,0.0,349407.23,679345.1,1,1,329937.88,-329937.87,1.0,0.9442789148925167,0,1,0,0,0
27,496128.26,496128.26,0.0,0.0,0.0,1,4,496128.26,0.0,1.0,0.0,0,1,1,1,0
27,496128.26,496128.26,0.0,465770.07,961898.33,1,1,496128.26,-496128.25999999995,1.0,1.065178490322489,0,1,0,0,0
27,1218165.88,1218165.88,0.0,0.0,0.0,1,4,1218165.88,0.0,1.0,0.0,0,1,1,1,0
27,1218165.88,1218165.88,0.0,742564.27,1960730.15,1,1,1218165.88,-1218165.88,1.0,1.6404854491584948,0,1,0,0,0
28,3832058.34,3832058.34,0.0,0.0,0.0,1,4,3832058.34,0.0,1.0,0.0,0,1,1,1,0
28,3832058.34,3832058.34,0.0,531662.14,4363720.48,1,1,3832058.34,-3832058.3400000003,1.0,7.207694608459424,0,1,0,0,0
28,491517.77,491517.77,0.0,0.0,0.0,1,4,491517.77,0.0,1.0,0.0,0,1,1,1,0
28,491517.77,491517.77,0.0,518777.34,1010295.11,1,1,491517.77,-491517.76999999996,1.0,0.94745420067885,0,1,0,0,0
29,340198.41,340198.41,0.0,0.0,0.0,1,4,340198.41,0.0,1.0,0.0,0,1,1,1,0
29,340198.41,340198.41,0.0,1614043.79,1954242.21,1,1,340198.41,-340198.4199999999,1.0,0.21077396543249918,0,1,0,0,0
29,268641.82,268641.82,0.0,0.0,0.0,1,4,268641.82,0.0,1.0,0.0,0,1,1,1,0
29,268641.82,268641.82,0.0,197163.95,465805.77,1,1,268641.82,-268641.82,1.0,1.3625301177015372,0,1,0,0,0
30,122235.11,122235.11,0.0,0.0,0.0,1,4,122235.11,0.0,1.0,0.0,0,1,1,1,0
30,122235.11,122235.11,0.0,0.0,122235.11,1,1,122235.11,-122235.11,1.0,0.0,0,1,1,0,0
30,236947.25,236947.25,0.0,0.0,0.0,1,4,236947.25,0.0,1.0,0.0,0,1,1,1,0
30,236947.25,236947.25,0.0,70084.28,307031.53,1,1,236947.25,-236947.25000000003,1.0,3.3808901225781303,0,1,0,0,0
30,19016.22,19016.22,0.0,0.0,0.0,1,4,19016.22,0.0,1.0,0.0,0,1,1,1,0
30,19016.22,19016.22,0.0,9347999.52,9367015.74,1,1,19016.22,-19016.22000000067,1.0,0.002034255560167166,0,1,0,0,0
30,109401.88,109401.88,0.0,0.0,0.0,1,4,109401.88,0.0,1.0,0.0,0,1,1,1,0
30,109401.88,109401.88,0.0,245588.62,354990.5,1,1,109401.88,-109401.88,1.0,0.4454680351231258,0,1,0,0,0
31,335219.49,335219.49,0.0,0.0,0.0,1,4,335219.49,0.0,1.0,0.0,0,1,1,1,0
31,335219.49,335219.49,0.0,111675.56,446895.05,1,1,335219.49,-335219.49,1.0,3.0017265192133356,0,1,0,0,0
31,120406.39,120406.39,0.0,0.0,0.0,1,4,120406.39,0.0,1.0,0.0,0,1,1,1,0
31,120406.39,120406.39,0.0,0.0,120406.39,1,1,120406.39,-120406.39,1.0,0.0,0,1,1,0,0
31,21516.38,21516.38,0.0,0.0,0.0,1,4,21516.38,0.0,1.0,0.0,0,1,1,1,0
31,21516.38,21516.38,0.0,900122.84,921639.22,1,1,21516.38,-21516.380000000005,1.0,0.02390382628219944,0,1,0,0,0
31,378204.02,378204.02,0.0,0.0,0.0,1,4,378204.02,0.0,1.0,0.0,0,1,1,1,0
31,378204.02,378204.02,0.0,0.0,378204.02,1,1,378204.02,-378204.02,1.0,0.0,0,1,1,0,0
31,5021186.54,5021186.54,0.0,0.0,0.0,1,4,5021186.54,0.0,1.0,0.0,0,1,1,1,0
31,5021186.54,5021186.54,0.0,880859.14,5902045.68,1,1,5021186.54,-5021186.54,1.0,5.700328590562164,0,1,0,0,0
31,587031.2,587031.2,0.0,0.0,0.0,1,4,587031.2,0.0,1.0,0.0,0,1,1,1,0
31,587031.2,587031.2,0.0,338247.75,925278.94,1,1,587031.2,-587031.19,1.0,1.7355065924311395,0,1,0,0,0
32,81867.07,81867.07,0.0,0.0,0.0,1,4,81867.07,0.0,1.0,0.0,0,1,1,1,0
32,81867.07,81867.07,0.0,135117.98,216985.05,1,1,81867.07,-81867.06999999998,1.0,0.6058932349343884,0,1,0,0,0
32,2023920.09,2023920.09,0.0,0.0,0.0,1,4,2023920.09,0.0,1.0,0.0,0,1,1,1,0
32,2023920.09,2023920.09,0.0,1530400.88,3554320.97,1,1,2023920.09,-2023920.0900000003,1.0,1.3224770819525407,0,1,0,0,0
32,404165.06,404165.06,0.0,0.0,0.0,1,4,404165.06,0.0,1.0,0.0,0,1,1,1,0
32,404165.06,404165.06,0.0,0.0,404165.06,1,1,404165.06,-404165.06,1.0,0.0,0,1,1,0,0
32,1164448.96,1164448.96,0.0,0.0,0.0,1,4,1164448.96,0.0,1.0,0.0,0,1,1,1,0
32,1164448.96,1164448.96,0.0,1080246.34,2244695.29,1,1,1164448.96,-1164448.95,1.0,1.077947609616525,0,1,0,0,0
32,401575.19,401575.19,0.0,0.0,0.0,1,4,401575.19,0.0,1.0,0.0,0,1,1,1,0
32,401575.19,401575.19,0.0,0.0,401575.19,1,1,401575.19,-401575.19,1.0,0.0,0,1,1,0,0
32,604933.67,604933.67,0.0,0.0,0.0,1,4,604933.67,0.0,1.0,0.0,0,1,1,1,0
32,604933.67,604933.67,0.0,35839.7,640773.38,1,1,604933.67,-604933.68,1.0,16.878870916888257,0,1,0,0,0
33,3295227.84,3295227.84,0.0,0.0,0.0,1,4,3295227.84,0.0,1.0,0.0,0,1,1,1,0
33,3295227.84,3295227.84,0.0,0.0,4002861.53,1,1,3295227.84,-4002861.53,1.0,0.0,0,1,1,0,0
33,214975.9,214975.9,0.0,0.0,0.0,1,4,214975.9,0.0,1.0,0.0,0,1,1,1,0
33,214975.9,214975.9,0.0,152331.28,374513.69,1,1,214975.9,-222182.41,1.0,1.411239372504452,0,1,0,0,0
33,10000000.0,19900000.0,9887819.06,0.0,0.0,1,4,10012180.94,0.0,0.5025125628140703,0.0,0,0,1,1,0
33,10000000.0,10000000.0,0.0,0.0,10000000.0,1,1,10000000.0,-10000000.0,1.0,0.0,0,1,1,0,0
33,9887819.06,9887819.06,0.0,0.0,0.0,1,4,9887819.06,0.0,1.0,0.0,0,1,1,1,0
33,9887819.06,9887819.06,0.0,801913.95,10200000.0,1,1,9887819.06,-9398086.05,1.0,12.330274414106404,0,1,0,0,0
33,1448630.38,1448630.38,0.0,0.0,0.0,1,4,1448630.38,0.0,1.0,0.0,0,1,1,1,0
33,1448630.38,1448630.38,0.0,1294571.45,2743201.82,1,1,1448630.38,-1448630.3699999999,1.0,1.1190038062402812,0,1,0,0,0
33,6648389.9,6648389.9,0.0,0.0,0.0,1,4,6648389.9,0.0,1.0,0.0,0,1,1,1,0
33,6648389.9,6648389.9,0.0,2609209.55,9257599.45,1,1,6648389.9,-6648389.899999999,1.0,2.548047511170577,0,1,0,0,0
34,51424.22,51424.22,0.0,0.0,0.0,1,4,51424.22,0.0,1.0,0.0,0,1,1,1,0
34,51424.22,51424.22,0.0,87252.78,138677.0,1,1,51424.22,-51424.22,1.0,0.589370562175784,0,1,0,0,0
34,428239.03,428239.03,0.0,0.0,0.0,1,4,428239.03,0.0,1.0,0.0,0,1,1,1,0
34,428239.03,428239.03,0.0,293130.02,1456009.92,1,1,428239.03,-1162879.9,1.0,1.4609183665323668,0,1,0,0,0
34,52557.21,52557.21,0.0,0.0,0.0,1,4,52557.21,0.0,1.0,0.0,0,1,1,1,0
34,52557.21,52557.21,0.0,0.0,52557.21,1,1,52557.21,-52557.21,1.0,0.0,0,1,1,0,0
34,1462355.44,1462355.44,0.0,0.0,0.0,1,4,1462355.44,0.0,1.0,0.0,0,1,1,1,0
34,1462355.44,1462355.44,0.0,1544724.84,3007080.29,1,1,1462355.44,-1462355.45,1.0,0.946676975816612,0,1,0,0,0
34,27951.26,27951.26,0.0,0.0,0.0,1,4,27951.26,0.0,1.0,0.0,0,1,1,1,0
34,27951.26,27951.26,0.0,10439.0,698752.71,1,1,27951.26,-688313.71,1.0,2.6775802279911867,0,1,0,0,0
34,989311.12,989311.12,0.0,0.0,0.0,1,4,989311.12,0.0,1.0,0.0,0,1,1,1,0
34,989311.12,989311.12,0.0,1009370.24,1998681.36,1,1,989311.12,-989311.1200000001,1.0,0.9801270938996577,0,1,0,0,0
34,865948.49,865948.49,0.0,0.0,0.0,1,4,865948.49,0.0,1.0,0.0,0,1,1,1,0
34,865948.49,865948.49,0.0,0.0,865948.49,1,1,865948.49,-865948.49,1.0,0.0,0,1,1,0,0
34,30917.39,30917.39,0.0,0.0,0.0,1,4,30917.39,0.0,1.0,0.0,0,1,1,1,0
34,30917.39,30917.39,0.0,339926.42,370843.82,1,1,30917.39,-30917.400000000023,1.0,0.09095318333891199,0,1,0,0,0
34,40458.0,40458.0,0.0,0.0,0.0,1,4,40458.0,0.0,1.0,0.0,0,1,1,1,0
34,40458.0,40458.0,0.0,561393.36,331179.02,1,1,40458.0,230214.33999999997,1.0,0.07206711529327671,0,1,0,0,0
34,1016540.35,1016540.35,0.0,0.0,0.0,1,4,1016540.35,0.0,1.0,0.0,0,1,1,1,0
34,1016540.35,1016540.35,0.0,4463851.64,5700161.74,1,1,1016540.35,-1236310.1000000006,1.0,0.22772718091500013,0,1,0,0,0
34,71693.42,71693.42,0.0,0.0,0.0,1,4,71693.42,0.0,1.0,0.0,0,1,1,1,0
34,71693.42,71693.42,0.0,0.0,71693.42,1,1,71693.42,-71693.42,1.0,0.0,0,1,1,0,0
35,472692.51,472692.51,0.0,0.0,0.0,1,4,472692.51,0.0,1.0,0.0,0,1,1,1,0
35,472692.51,472692.51,0.0,193065.83,665758.34,1,1,472692.51,-472692.51,1.0,2.448348887009162,0,1,0,0,0
35,122032.62,122032.62,0.0,0.0,0.0,1,4,122032.62,0.0,1.0,0.0,0,1,1,1,0
35,122032.62,122032.62,0.0,0.0,122032.62,1,1,122032.62,-122032.62,1.0,0.0,0,1,1,0,0
35,3606943.31,3606943.31,0.0,0.0,0.0,1,4,3606943.31,0.0,1.0,0.0,0,1,1,1,0
35,3606943.31,3606943.31,0.0,0.0,3606943.31,1,1,3606943.31,-3606943.31,1.0,0.0,0,1,1,0,0
35,112280.88,0.0,0.0,40512.49,152793.36,1,1,0.0,-112280.87,0.0,2.771512686581348,1,1,0,0,0
35,171788.82,171788.82,0.0,0.0,0.0,1,4,171788.82,0.0,1.0,0.0,0,1,1,1,0
35,171788.82,171788.82,0.0,19962.0,0.0,1,1,171788.82,19962.0,1.0,8.605792004809137,0,1,0,1,0
35,9465988.82,9465988.82,0.0,0.0,0.0,1,4,9465988.82,0.0,1.0,0.0,0,1,1,1,0
35,9465988.82,9465988.82,0.0,0.0,9465988.82,1,1,9465988.82,-9465988.82,1.0,0.0,0,1,1,0,0
35,454511.73,454511.73,0.0,0.0,0.0,1,4,454511.73,0.0,1.0,0.0,0,1,1,1,0
35,454511.73,454511.73,0.0,140892.24,595403.98,1,1,454511.73,-454511.74,1.0,3.225952898470491,0,1,0,0,0
35,136983.26,136983.26,0.0,0.0,0.0,1,4,136983.26,0.0,1.0,0.0,0,1,1,1,0
35,136983.26,136983.26,0.0,0.0,136983.26,1,1,136983.26,-136983.26,1.0,0.0,0,1,1,0,0
36,326884.31,326884.31,0.0,0.0,0.0,1,4,326884.31,0.0,1.0,0.0,0,1,1,1,0
36,326884.31,326884.31,0.0,337428.2,664312.51,1,1,326884.31,-326884.31,1.0,0.9687521967636373,0,1,0,0,0
36,2352524.18,2352524.18,0.0,0.0,0.0,1,4,2352524.18,0.0,1.0,0.0,0,1,1,1,0
36,2352524.18,2352524.18,0.0,1227902.12,3580426.31,1,1,2352524.18,-2352524.19,1.0,1.9158890123913133,0,1,0,0,0
36,113338.99,113338.99,0.0,0.0,0.0,1,4,113338.99,0.0,1.0,0.0,0,1,1,1,0
36,113338.99,113338.99,0.0,3290608.15,3403947.14,1,1,113338.99,-113338.99000000022,1.0,0.034443174280717685,0,1,0,0,0
36,886592.76,886592.76,0.0,0.0,0.0,1,4,886592.76,0.0,1.0,0.0,0,1,1,1,0
36,886592.76,886592.76,0.0,112531.06,999123.82,1,1,886592.76,-886592.76,1.0,7.878649325795029,0,1,0,0,0
36,819503.92,819503.92,0.0,0.0,0.0,1,4,819503.92,0.0,1.0,0.0,0,1,1,1,0
36,819503.92,819503.92,0.0,255585.23,1470226.48,1,1,819503.92,-1214641.25,1.0,3.2063821528341054,0,1,0,0,0
36,636.0,636.0,0.0,0.0,0.0,1,4,636.0,0.0,1.0,0.0,0,1,1,1,0
36,636.0,636.0,0.0,0.0,636.0,1,1,636.0,-636.0,1.0,0.0,0,1,1,0,0
36,32382.96,32382.96,0.0,0.0,0.0,1,4,32382.96,0.0,1.0,0.0,0,1,1,1,0
36,32382.96,32382.96,0.0,0.0,32382.96,1,1,32382.96,-32382.96,1.0,0.0,0,1,1,0,0
36,103056.0,103056.0,0.0,0.0,0.0,1,4,103056.0,0.0,1.0,0.0,0,1,1,1,0
36,103056.0,103056.0,0.0,444182.13,547238.13,1,1,103056.0,-103056.0,1.0,0.2320129357747913,0,1,0,0,0
36,234377.29,0.0,0.0,34937.86,269315.15,1,1,0.0,-234377.29000000004,0.0,6.708404292649865,1,1,0,0,0
36,1684039.12,1684039.12,0.0,0.0,0.0,1,4,1684039.12,0.0,1.0,0.0,0,1,1,1,0
36,1684039.12,1684039.12,0.0,33000000.0,34600000.0,1,1,1684039.12,-1600000.0,1.0,0.05103148848484849,0,1,0,0,0
37,1842.0,1842.0,0.0,0.0,0.0,1,4,1842.0,0.0,1.0,0.0,0,1,1,1,0
37,1842.0,1842.0,0.0,0.0,1842.0,1,1,1842.0,-1842.0,1.0,0.0,0,1,1,0,0
37,180967.56,180967.56,0.0,0.0,0.0,1,4,180967.56,0.0,1.0,0.0,0,1,1,1,0
37,180967.56,180967.56,0.0,95280.53,276248.1,1,1,180967.56,-180967.56999999998,1.0,1.8993131125530054,0,1,0,0,0
37,93083.27,93083.27,0.0,0.0,0.0,1,4,93083.27,0.0,1.0,0.0,0,1,1,1,0
37,93083.27,93083.27,0.0,2466124.85,2559208.13,1,1,93083.27,-93083.2799999998,1.0,0.037744751649536314,0,1,0,0,0
37,5979556.06,5979556.06,0.0,0.0,0.0,1,4,5979556.06,0.0,1.0,0.0,0,1,1,1,0
37,5979556.06,5979556.06,0.0,0.0,5979556.06,1,1,5979556.06,-5979556.06,1.0,0.0,0,1,1,0,0
37,128133.0,128133.0,0.0,0.0,0.0,1,4,128133.0,0.0,1.0,0.0,0,1,1,1,0
37,128133.0,128133.0,0.0,160395.62,288528.62,1,1,128133.0,-128133.0,1.0,0.798855978735579,0,1,0,0,0
37,503793.25,503793.25,0.0,0.0,95709.62,1,4,503793.25,-95709.62,1.0,0.0,0,1,1,0,0
37,503793.25,503793.25,0.0,10100000.0,10600000.0,1,1,503793.25,-500000.0,1.0,0.049880519801980196,0,1,0,0,0
37,112486.46,0.0,0.0,257274.47,369760.93,1,1,0.0,-112486.45999999999,0.0,0.43722356128068207,1,1,0,0,0
38,448004.86,448004.86,0.0,0.0,0.0,1,4,448004.86,0.0,1.0,0.0,0,1,1,1,0
38,448004.86,448004.86,0.0,147828.66,595833.52,1,1,448004.86,-448004.86,1.0,3.0305683620483332,0,1,0,0,0
38,90204.54,90204.54,0.0,0.0,0.0,1,4,90204.54,0.0,1.0,0.0,0,1,1,1,0
38,90204.54,90204.54,0.0,0.0,90204.54,1,1,90204.54,-90204.54,1.0,0.0,0,1,1,0,0
38,577418.98,0.0,0.0,0.0,577418.98,1,1,0.0,-577418.98,0.0,0.0,1,1,1,0,0
38,21367.0,21367.0,0.0,0.0,0.0,1,4,21367.0,0.0,1.0,0.0,0,1,1,1,0
38,21367.0,21367.0,0.0,898934.02,920301.02,1,1,21367.0,-21367.0,1.0,0.023769263955545926,0,1,0,0,0
38,2395.29,2395.29,0.0,0.0,0.0,1,4,2395.29,0.0,1.0,0.0,0,1,1,1,0
38,2395.29,2395.29,0.0,276538.59,470937.03,1,1,2395.29,-194398.44,1.0,0.008661684432541584,0,1,0,0,0
38,7567170.36,7567170.36,0.0,0.0,0.0,1,4,7567170.36,0.0,1.0,0.0,0,1,1,1,0
38,7567170.36,7567170.36,0.0,345425.4,7912595.75,1,1,7567170.36,-7567170.35,1.0,21.906815074977114,0,1,0,0,0
38,3372.0,3372.0,0.0,0.0,0.0,1,4,3372.0,0.0,1.0,0.0,0,1,1,1,0
38,3372.0,3372.0,0.0,456659.44,460031.44,1,1,3372.0,-3372.0,1.0,0.007384058457217045,0,1,0,0,0
38,407005.78,0.0,0.0,0.0,407005.78,1,1,0.0,-407005.78,0.0,0.0,1,1,1,0,0
38,360688.3,360688.3,0.0,0.0,0.0,1,4,360688.3,0.0,1.0,0.0,0,1,1,1,0
38,360688.3,360688.3,0.0,0.0,360688.3,1,1,360688.3,-360688.3,1.0,0.0,0,1,1,0,0
39,2070814.27,2070814.27,0.0,0.0,0.0,1,4,2070814.27,0.0,1.0,0.0,0,1,1,1,0
39,2070814.27,2070814.27,0.0,0.0,2070814.27,1,1,2070814.27,-2070814.27,1.0,0.0,0,1,1,0,0
39,238717.5,238717.5,0.0,0.0,0.0,1,4,238717.5,0.0,1.0,0.0,0,1,1,1,0
39,238717.5,238717.5,0.0,601511.4,671690.05,1,1,238717.5,-70178.65000000002,1.0,0.39686280260025,0,1,0,0,0
39,18887.0,18887.0,0.0,0.0,0.0,1,4,18887.0,0.0,1.0,0.0,0,1,1,1,0
39,18887.0,18887.0,0.0,131489.74,150376.74,1,1,18887.0,-18887.0,1.0,0.14363858351229533,0,1,0,0,0
39,7937954.2,7937954.2,0.0,0.0,0.0,1,4,7937954.2,0.0,1.0,0.0,0,1,1,1,0
39,7937954.2,7937954.2,0.0,2716480.56,10700000.0,1,1,7937954.2,-7983519.4399999995,1.0,2.9221465144591354,0,1,0,0,0
